Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
57,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","54%"
58,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
59,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
60,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
61,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
62,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
63,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
64,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
65,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
66,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
67,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
68,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
69,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
70,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
71,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
72,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
73,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
74,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
75,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
76,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
77,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
78,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
79,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
80,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
81,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
82,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
83,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
84,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
85,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","54%"
86,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
87,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
88,"14/11/2024 18:28:57","14/11/2024 18:28:57","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
89,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
90,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
91,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","76%"
92,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
93,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
94,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
95,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
96,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
97,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
98,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
99,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
100,"14/11/2024 18:28:58","14/11/2024 18:28:58","0:00.00","FT","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
1,"14/11/2024 18:29:08","14/11/2024 18:29:08","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
2,"14/11/2024 18:29:08","14/11/2024 18:29:08","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
3,"14/11/2024 18:29:08","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
4,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
5,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
6,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
7,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
8,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","71%"
9,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
10,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
11,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
12,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","72%"
13,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
14,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
15,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
16,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
17,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
18,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
19,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
20,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
21,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
22,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
23,"14/11/2024 18:29:09","14/11/2024 18:29:09","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
24,"14/11/2024 18:29:09","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
25,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
26,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
27,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
28,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
29,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
30,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
31,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
32,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
33,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
34,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
35,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
36,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","0","75%"
37,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
38,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
39,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
40,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
41,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
42,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
43,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
44,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
45,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
46,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
47,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
48,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
49,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
50,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
51,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
52,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
53,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
54,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
55,"14/11/2024 18:29:10","14/11/2024 18:29:10","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
56,"14/11/2024 18:29:10","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
57,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
58,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
59,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
60,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
61,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
62,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
63,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
64,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
65,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
66,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
67,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
68,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
69,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
70,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
71,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
72,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
73,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
74,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
75,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
76,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
77,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
78,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
79,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
80,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
81,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
82,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
83,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
84,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
85,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
86,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
88,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
89,"14/11/2024 18:29:11","14/11/2024 18:29:11","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
90,"14/11/2024 18:29:11","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
91,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
92,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
93,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
94,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
95,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
96,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
97,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
98,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
99,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
100,"14/11/2024 18:29:12","14/11/2024 18:29:12","0:00.00","IS","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
1,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
2,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","71%"
3,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
4,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
5,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
6,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
7,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
8,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
9,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
10,"14/11/2024 18:29:22","14/11/2024 18:29:22","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","74%"
11,"14/11/2024 18:29:22","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
12,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
13,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
14,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
15,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
16,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
17,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","73%"
18,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
19,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
20,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
21,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
22,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
23,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
24,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
25,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
26,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
27,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
28,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
29,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
30,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
31,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
32,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
33,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
34,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","72%"
35,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
36,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
37,"14/11/2024 18:29:23","14/11/2024 18:29:23","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
38,"14/11/2024 18:29:23","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
39,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
40,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
41,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
42,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
43,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
44,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","0","75%"
45,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
46,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
47,"14/11/2024 18:29:24","14/11/2024 18:29:24","0:00.00","IS","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
